indice_tiempo,financiamiento_mercado_capitales_ge_on_vcp,financiamiento_mercado_capitales_ge_ff,financiamiento_mercado_capitales_ge_acciones,financiamiento_mercado_capitales_ge_cdcp,financiamiento_mercado_capitales_ge_total,financiamiento_mercado_capitales_pymes_on_vcp,financiamiento_mercado_capitales_pymes_ff,financiamiento_mercado_capitales_pymes_acciones,financiamiento_mercado_capitales_pymes_cdcp,financiamiento_mercado_capitales_pymes_pagares,financiamiento_mercado_capitales_pymes_total,financiamiento_mercado_capitales_total_general,tasa_interes_vdf_senior,tasa_interes_cpdp,tasa_interes_cpda,emisiones_ge_on,emisiones_ge_ff,emisiones_ge_acc,emisiones_ge_cpd,emisiones_ge_total,emisiones_pymes_on,emisiones_pymes_ff,emisiones_pymes_acc,emisiones_pymes_cpd,emisiones_pymes_pag,emisiones_pymes_total,emisiones_totales_ge_pymes,eff_agropecuarios,eff_estructurados,eff_creditos_comerciales,eff_flujos_futuros,eff_inmobiliario_hipotecario,eff_leasing,eff_prendarios,eff_obras_publicas,eff_prestamos_personales_consumo,eff_tarjetas_credito,eff_innovacion_financiera,eff_financiacion_exportaciones,act_financieras_seguros,actividades_inmobiliarias,agricultura_ganaderia,alimentos_bebidas,bancos,calzado_indumentaria,comercio,construccion,distribucion_energia_electrica,distribucion_de_gas,editoriales_imprentas,equipamiento_hogar,generacion_energia_electrica,grupos_concesionarios,holdings,industria_automotriz,industria_petroleo_gas,industria_farmaceutica,industria_metalurgica_siderurgica,industria_quimica_petroquimica,manufacturas_origen_agropecuario,manufacturas_origen_industrial,manufacturas_actividades_empresariales,manufacturas_papel_celulosa,manufacturas_servicios_informaticos,manufacturas_tecnologia,manufacturas_telecomunicaciones,manufacturas_transporte_energia_electrica,manufacturas_transporte_gas,manufacturas_transporte_pasajeros_peajes
2014-12-01,104173146.66961905,533672771.0333827,,1050554.2375953917,638896471.9405972,1285797.7790765634,,,51156595.80830968,,52442393.58738624,691338865.5279834,0.27023524037725416,0.37596083999999996,0.2522955,11.0,24.0,,152.0,187.0,1.0,,,5801.0,,5802.0,5989.0,,,0.026055889080215548,,0.5475766871262515,0.009930435734592855,0.01542671196624538,,0.3337345570391198,0.06727571905357492,,,0.4268995110517143,,0.1662600187208079,,0.10862321223092784,,,0.012192401372859247,,,,,,,,,,,,,,,,,,,,,,
2015-01-01,104666011.80429088,94015787.17097421,,1104695.1080621295,199786494.0833272,,,,43215535.90976612,,43215535.90976612,243002029.9930933,0.2614761728685837,0.39892509,0.25676097999999997,9.0,7.0,,156.0,172.0,,,,4877.0,,4877.0,5049.0,,0.154701670232153,,,,,,,0.7372654692162859,0.10803286055156114,,,0.5712388835476337,,,,0.34766447833893044,,0.0567532246587965,,,0.024343413454639203,,,,,,,,,,,,,,,0.11971623807279787,,0.1663086185508929,,,
2015-02-01,641492130.8560157,122127224.42130196,,814240.8815867283,764433596.1589043,1146131.8051575932,,,32950976.610525977,,34097108.41568357,798530704.5745878,0.25665429853677574,0.3941281,0.26631576,15.0,9.0,,115.0,139.0,1.0,,,3915.0,,3916.0,4055.0,,,,,,,,0.07784854401265062,0.7775539541058808,0.1445975018814686,,,0.07084636462730366,,,,0.14008484937557938,,,,,,,,0.012301425041021299,,,,0.774983882019732,,,,,0.001783478936363743,,,,,,,,
2015-03-01,241982108.37874916,154202237.95317683,,1499491.1596533423,397683837.49157935,915292.7799886299,,,40084060.83306059,,40999353.613049224,438683191.10462856,0.2664367710171656,0.39491793000000003,0.25626033,12.0,12.0,,199.0,223.0,1.0,,,5026.0,,5027.0,5250.0,,,,,,,,,0.8980618504702864,0.10193814952971354,,,0.027289717318117572,,0.22426135078981793,,,,,,,,,,0.04276709865501414,,,,0.7056818332370504,,,,,,,,,,,,,
2015-04-01,1801377592.629878,161675348.29891735,7514734.820672127,1765727.5230928438,1972333403.2725601,,,,35487355.739929214,,35487355.739929214,2007820759.0124893,0.262549797480159,0.36913648000000004,0.24899484000000002,13.0,17.0,1.0,289.0,320.0,,,,5279.0,,5279.0,5599.0,,0.19591756127611365,0.01762791934569214,,,,0.02604507350986271,,0.5611339643757275,0.19927548149260416,,,0.040722021106590754,,,,0.009387779556953118,,,,,,,,,,0.016353198902184774,,0.9335370004342713,,,,,,,,,,,,,
2015-05-01,231960407.7881171,189097209.52599615,,1258954.023232436,422316571.3373457,765764.4096250699,,,43541196.71953535,,44306961.12916042,466623532.4665061,0.257986852766042,0.36998382,0.24170729000000002,19.0,13.0,,178.0,210.0,2.0,,,5111.0,,5113.0,5323.0,,0.03135678743038438,,,,0.027362505786853335,,,0.8067266886367285,0.13455401814603385,,,0.31274946391519254,0.06532829017339419,0.1500850872829385,,0.43820197021891605,0.03363518840955868,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,257231025.19885007,188797329.90415463,,1981869.4509868966,448010224.5539916,515539.01494189264,8566079.295154186,,76157897.69005363,,85239516.00014971,533249740.55414134,0.2589104761982917,0.39031784,0.18802072,9.0,17.0,,207.0,233.0,1.0,1.0,,7892.0,,7894.0,8127.0,,0.0733112832575164,0.14946043840566062,,,0.043402570567189935,0.03838951116876354,,0.6954361966008695,,,,0.4409056616713299,,,0.2144709859679042,0.2661433864166824,,,,,,0.07847996594408359,,,,,,,,,,,,,,,,,,,
2015-07-01,419393846.6251431,312955907.8812867,,1193098.8027553027,733542853.3091851,,,,83708597.77170347,,83708597.77170347,817251451.0808886,0.2618529141030541,0.35090196,0.19571606,24.0,20.0,,168.0,212.0,,,,8329.0,,8329.0,8541.0,,0.01739158837356725,,,,,,,0.670986790931119,0.18751818269815726,,0.12410343799715637,0.22409615011691578,,,0.07727879927343502,0.25715780714230596,,,0.13802777619610776,,0.006344852270516051,,,0.033913694401605375,,,,0.2288340058021489,0.005214638799355228,,,,0.01299397052318898,,,,,,,,
2015-08-01,225153302.23471013,129320397.02424128,,1477467.8674164596,355951167.12636787,1408713.4589867059,7093000.0,,70278214.31166865,,78779927.77065535,434731094.8970232,0.2580819177482536,0.33472141,0.22388577999999998,20.0,15.0,,193.0,228.0,3.0,1.0,,6710.0,,6714.0,6942.0,0.051996359263302705,0.01800766356865332,3.9786476481621243e-05,,,,0.04711116598304033,0.04396697024882563,0.6709089348433298,0.1679691196163664,,,0.16562945658154452,,0.2495976548660619,,0.19750975242769478,,0.003823531596501883,0.008619305201331902,,,,,0.1920641519323098,,,,0.045515467154296975,0.07494281332850422,,,0.0622978669117541,,,,0.016138305474420838,,,,,
2015-09-01,536681274.6373877,196866559.16125846,5930942.895086322,942216.5894534586,740420993.283186,9020960.466967367,5465000.0,,180622470.48676345,,195108430.95373082,935529424.2369168,0.273796973114311,0.33766851000000003,0.11038329,16.0,16.0,1.0,159.0,192.0,2.0,1.0,,13117.0,,13120.0,13312.0,0.058215628242154115,,0.037120900194061404,0.01253726429799676,,0.03059055674948888,0.021181799228967502,,0.6778319551905003,0.16252189609683104,,,0.0738158528965784,0.08389919670630372,,,0.14668055683773767,,,0.03360447275437701,,,,,0.03592138500579519,,,,0.5986867613835962,0.01743641914257709,,,,0.009955355273034667,,,,,,,,
2015-10-01,401785761.49413633,242342152.49912894,,1245594.9971279867,645373508.9903933,1257202.7239392353,,,92395781.58605382,299399.3003280948,93952383.61032115,739325892.6007144,0.25746206668248733,0.35431496,0.17350436,16.0,18.0,,157.0,191.0,1.0,,,9147.0,14.0,9162.0,9353.0,,,,,,,0.03955799399444339,,0.7586299448585151,0.07524322897960325,,0.1265688321674382,0.30809358671480674,,,,,,,0.008324622917769569,,,,,0.10678356833228281,,,,0.521519576353041,,,,,0.003118463050848593,,,,,,,,
2015-11-01,707069117.286734,238453104.31888428,,766673.4278296988,946288895.033448,1561686.6215512753,,,63589544.22014537,,65151230.84169664,1011440125.8751446,0.29117324721081295,0.36525188999999997,0.27740127000000003,20.0,20.0,,117.0,157.0,1.0,,,7855.0,,7856.0,8013.0,,,0.02390407126919752,,,0.023739347581413498,,,0.735729540009214,0.21662704114017498,,,0.07470160672041319,,0.03133236266689246,0.025957760960823535,0.44366958614543206,,0.0058634992037292465,0.06982198696915327,,,,,0.15204348206050275,,,,0.19660971527305343,,,,,,,,,,0.05216018263125122,0.0,,
2015-12-01,476462996.4594488,697875267.1448966,1425475.879784228,643004.8432086702,1176406744.3273382,2276606.7041581552,12658189.21668362,,45194899.79301767,,60129695.71385945,1236536440.0411978,0.3112416004835597,0.38836124,0.32214015,16.0,20.0,1.0,116.0,153.0,3.0,1.0,,6029.0,,6033.0,6186.0,,0.008046994953419007,0.02597367048755459,,0.7252735189567966,0.01781505023212031,0.03568641931713675,,0.1735223177766548,0.013682028276317756,,,0.05256602018832979,,0.019337010677684677,,0.05655097544899221,,0.017079279038523718,,,,,,0.011271325847993405,,,,0.68529155907949,,,,,0.0035840180822889426,,,,,,0.0,,
2016-01-01,133506351.1626774,169107506.80867895,,1068294.2752615788,303682152.246618,,,,30434860.256823003,,30434860.256823003,334117012.503441,0.3284441150295421,0.39383869,0.27522743,9.0,15.0,,222.0,246.0,,,,5329.0,,5329.0,5575.0,,,,,,,0.04812355520794152,,0.7207091297767719,0.2311673150152865,,,0.4341782606535746,,,,0.5658217393464254,,,,,,,,,,,,,,,,,,,,,,,0.15431981163669733,,
2016-02-01,191446386.16978344,122696978.46115535,,1455107.6140869684,315598472.24502575,,,,33516835.708044898,,33516835.708044898,349115307.95307064,0.31837651515622134,0.37755057000000003,0.24684729,16.0,13.0,,285.0,314.0,,,,5593.0,,5593.0,5907.0,,,0.07349259812507736,,,,,,0.8867497555973323,0.03975764627759046,,,0.2693131639793594,0.03288507994259465,0.10360977092075392,,0.2802811546980968,,,,,,,,0.1637759198944658,,,,0.11413632684968224,,,,,0.035998583715047314,,,,,,,,
2016-03-01,1522513213.9512868,128143792.76759107,,756571.570446506,1651413578.2893243,4032258.064516129,,,82532497.6980578,365114.08,86929869.84257393,1738343448.1318982,0.34103413479748734,0.40705854,0.17193740999999998,9.0,15.0,,154.0,178.0,1.0,,,10771.0,8.0,10780.0,10958.0,,,0.028628497101900328,,,,,,0.6572692492276123,0.31410225367048733,,,0.01623470842115576,0.23582658138877455,,,0.020122737617168533,,,,,,,,0.005508382848307584,,,,0.7196661629617265,0.0026414267628670986,,,,,,,,,,,,
2016-04-01,166763046.8434538,217600703.65332365,,487434.8668331253,384851185.36361057,,,,76396078.8916632,235873.44,76631952.33166319,461483137.69527376,0.3608619882663152,0.42076379,0.19009715,8.0,22.0,,110.0,140.0,,,,10723.0,1.0,10724.0,10864.0,,,0.07464561272276589,,,0.027634393421433714,0.021556031057718316,,0.8175661628671698,0.058597799930912464,,,0.3143132689882817,,,,,,,,,,,,,,,,0.6246016703333702,,,,,,,,,,,,,
2016-05-01,332712781.9916685,171937009.21332663,252615040.01855555,758301.4337221633,758023132.6572728,210748.1559536354,,,78737101.59278896,674555.2,79622404.9487426,837645537.6060154,0.33162597257054666,0.40926369,0.19256096,17.0,18.0,2.0,191.0,228.0,1.0,,,10038.0,3.0,10042.0,10270.0,,0.07273287010638381,0.1255197942853854,0.01716020417506604,,,,,0.6835686573890078,0.1010184740441569,,,0.3263242318931396,0.0006330227120329621,,,0.5822458593492966,0.021197549531379006,,0.005908763219308845,,,,0.025709210572865095,,,,,0.037981362721977725,,,,,,,,0.06108506067834824,,,,,
2016-06-01,701425579.2173685,188244944.72061032,11408710.902527075,987173.7501759324,902066408.5906818,6551219.9734571995,,,85530611.23574947,1096241.7240416368,93178072.93324831,995244481.5239301,0.30036547877663,0.3733277,0.21330618999999998,12.0,18.0,1.0,259.0,290.0,2.0,,,9913.0,10.0,9925.0,10215.0,,0.04778560985844748,,,,,,,0.6866734626771914,0.2655409274643612,,,0.09948875581619138,,,,,,,,0.09181091820281545,,0.019886338980966724,,0.03613464049495527,,,,0.03718807538938715,,,0.009253438786334304,,,,,,,,,,
2016-07-01,2503478458.1486497,139587724.19994012,,789142.0940056323,2643855324.4425955,133067.19893546242,,,71341199.04251039,893220.31,72367486.55144586,2716222810.9940414,0.2937178382308098,0.37293013,0.25995916,19.0,17.0,,216.0,252.0,1.0,,,8225.0,7.0,8233.0,8485.0,,0.051119217956517984,,,,0.09121757157782664,0.04428615947000482,,0.6944919779189141,0.11888507307673635,,,0.022000592492443002,0.002584396835253004,,0.13979804632486195,0.13733202691450486,,0.0023894385720537293,0.07988459789992111,,,,,0.10419730160859277,,0.010665500387172377,,0.49927873687450697,,,,,0.001869362090690423,,,,,,0.7062378323293497,,
2016-08-01,276043865.1071166,645012938.4801513,,1157679.0006724952,922214482.5879403,7443931.235488811,,,79165144.14122395,154316.88,86763392.25671276,1008977874.8446531,0.28991570154182217,0.3383137,0.25083023,21.0,21.0,,150.0,192.0,2.0,,,9225.0,3.0,9230.0,9422.0,,0.00431562746960496,0.010340985995105002,,0.7256767289157007,,0.010986476753521412,,0.1875163729445767,0.061163807921491155,,,0.2590010830130669,,,0.011853120653216753,0.6306056020037756,,0.016145390648984292,,,,,,0.046412259923078576,,,,,,,,,,,,,,,,,
2016-09-01,791706686.4824419,163556332.0351746,,1424463.850431937,956687482.3680484,2608412.1291164,,,102356686.06684327,3956765.71,108921863.90595967,1065609346.274008,0.28018923752992664,0.28959820000000003,0.20634436999999997,16.0,15.0,,67.0,98.0,1.0,,,12543.0,21.0,12565.0,12663.0,,,0.10179989024476213,,,,0.027904347365686488,,0.6909788744391996,0.17931688795035167,,,0.16188047792857418,0.2643408296305728,,,0.061723624132898246,0.0082852664131234,,,0.09442096736055755,,,,0.0206652187657957,,,,0.3886836157684781,,,,,,,,0.03598254375787799,,,,,
2016-10-01,738258595.4769399,179977461.46376354,,1526150.7151022693,919762207.6558057,,5115000.0,,52657557.8192465,1111478.52,58884036.339246504,978646243.9950522,0.27215711692380445,0.28779657000000003,0.25310337,13.0,13.0,,177.0,203.0,,1.0,,7249.0,6.0,7256.0,7459.0,0.0276348369866019,,,,,0.028934204040536184,,,0.8607211189984484,0.08270983997441343,,,0.09518109228103765,,,,0.6008961457303069,,,,,,0.008424082123293654,,0.019531283776620126,,,0.008899730086661737,0.2670676660020799,,,,,,,,,,,,,
2016-11-01,1076385614.8786783,150467832.16460901,,1988110.6611947103,1228841557.704482,3551995.098355369,,,47820458.16624323,2045243.6000000003,53417696.8645986,1282259254.5690806,0.2631117276700953,0.29362238,0.24977796000000002,30.0,12.0,,160.0,202.0,1.0,,,6620.0,17.0,6638.0,6840.0,,0.033064372009206325,,,,0.061969312553650076,,,0.4312826826613745,0.20784608182175024,,0.2658375509540188,0.09003620394647732,,0.015151278249423307,0.0028887142031975344,0.46525697267258476,,,,,,,,,,,,0.27779382552143905,,,,,0.033677401360219114,,,,,,,,
2016-12-01,386957374.0551502,225610063.23101386,22856947.747928068,749195.0769230769,636173580.1110152,7869908.449120866,8871916.5085389,,55895027.29949559,1720832.19,74357684.44715536,710531264.5581706,0.27443737446183075,0.2839586,0.25034011,20.0,20.0,1.0,155.0,196.0,3.0,2.0,,7282.0,16.0,7303.0,7499.0,,,0.14143402318910292,,,0.037836240202309974,0.01858103697914574,,0.5752910912956939,0.22685760833374752,,,0.37895400506966626,,,,0.38326588735807404,,,0.03185852880383255,,,,,,,,,0.09117910943656878,,,,,0.005107144539785409,0.008322814809768713,,,,,0.11519560404665904,,
2017-01-01,1193905312.327726,152623583.82257095,,748469.2621589561,1347277365.4124558,2196422.9683087543,,,50090855.623962045,2776846.0700000003,55064124.6622708,1402341490.0747266,0.24261834537943194,0.29541404,0.24706085000000003,12.0,16.0,,99.0,127.0,1.0,,,6837.0,31.0,6869.0,6996.0,,,0.015530976116755652,,,,,,0.9104549013909022,0.07401412249234206,,,0.04308166012964126,,,,0.026253706532071902,,0.00418338475832559,,,,,,0.9196542129652127,,,,,,,,,0.006827035614748609,,,0.10131250998230415,,,,,
2017-02-01,1267413923.1115706,136013410.81601974,,278003.0616556758,1403705336.9892461,,,,52176574.56431269,2720910.8799999994,54897485.44431269,1458602822.433559,0.22659245165953618,0.28366527999999996,0.22174028,16.0,12.0,,49.0,77.0,,,,6175.0,33.0,6208.0,6285.0,,,,,,,0.06795402762145158,,0.7692247003519375,0.162821272026611,,,0.038042826290079164,,0.04049409084883182,,0.4727877331160028,,,0.07778043005712032,,,,,0.055645108466799924,,,,,,,,,,0.3152498112211659,,,,,,,
2017-03-01,243907391.3041168,178303536.31727135,45629946.0,1782619.6912786209,469623493.3126668,641642.6050689765,,,94630543.3213275,3085637.646458234,98357823.57285471,567981316.8855215,0.23233871388846886,0.24924813,0.19445493,6.0,15.0,2.0,117.0,140.0,1.0,,,10636.0,68.0,10705.0,10845.0,,,0.14062131017355314,,,0.03458447314169512,,,0.4943558428286924,0.33043837385605945,,,0.01963424845693893,,,,0.397520364092529,,0.06887717295583332,0.4089159478631815,,,,,,,,,0.10505226663151739,,,,,,,,,,,,,
2017-04-01,332703386.6900356,258222170.6380414,56626.0,649590.2717815343,591631773.5998585,973393.900064893,10648962.386511024,,68221428.553316,2761953.37,82605738.20989192,674237511.8097504,0.23578472073741025,0.24983782999999998,0.22069765,8.0,15.0,1.0,125.0,149.0,1.0,1.0,,7843.0,71.0,7916.0,8065.0,,,,,,0.03960619448700205,0.019193106627523358,,0.49626267685466674,0.15731796728533162,,0.28762005474547625,0.9416943160267798,,,,0.05830568397322023,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01,1506671036.760783,229419457.9913719,,645137.3491680427,1736735632.101323,,,,79748032.75689064,7138237.310000004,86886270.06689064,1823621902.1682136,0.2451431350908616,0.25860917,0.23079961000000002,30.0,19.0,,70.0,119.0,,,,9109.0,97.0,9206.0,9325.0,,,0.04638265508482045,,,,,,0.91726420413557,0.03635314077960956,,,0.10751524773837004,,0.029787066424490537,0.06502758547200926,0.352192496079991,,,,,,,,0.19911446671529237,,0.014412918329011391,,0.19911446671529237,,,,,0.03283575252554291,,,,,,,,
2017-06-01,414341422.79496086,225584945.76897392,668641232.0,1604762.9151702786,1310172363.479105,6173721.610231425,,,86459674.5876161,12286444.345580524,104919840.54342805,1415092204.022533,0.2572470836218105,0.25982943,0.22226334,19.0,16.0,2.0,97.0,134.0,2.0,,,10134.0,129.0,10265.0,10399.0,,,0.10685035656549957,,,,0.031894048919123834,,0.5174589806095866,0.34379661390579,,,0.30013699672208055,,,0.3567053458019237,0.17935477219503246,,0.014681330012416062,0.022245422251445192,,,0.03707570375240866,,0.038022759911812996,,,,,,,,,,,,,,,,,
2017-07-01,875184527.3332313,218379591.15112907,470039518.0,607277.4995643841,1564210913.9839249,9398428.731762065,,,70170364.2272173,9565054.571658766,89133847.53063813,1653344761.514563,0.27218803699636107,0.30894304,0.25797379,9.0,18.0,3.0,130.0,160.0,3.0,,,9509.0,144.0,9656.0,9816.0,,,0.19043191484456337,,,,0.03067047040004661,,0.6647726356840205,0.11412497907136968,,,0.07150918975219521,,0.004521904896058281,,0.026692120591776378,0.01599655050254097,,,,,,,0.018827457614845212,,,,0.8478571680109276,0.006102795328294144,,,,0.00849281330336223,,,0.0517776693528804,,,,,
2017-08-01,689079760.1655586,249801087.55392197,,534270.1335549696,939415117.8530354,2378190.255220418,9102411.021814005,,75361084.54144216,13351086.651612483,100192772.47008908,1039607890.3231245,0.2813,0.30958225,0.26735893,17.0,21.0,,130.0,168.0,2.0,1.0,,9353.0,242.0,9598.0,9766.0,,0.03,0.08,0.02,,0.07,0.03067047040004661,,0.53,0.24,,,0.1323386654557318,0.21693293121977866,0.05061768395128169,,0.4153001167192742,,0.009480727143823801,0.004732036775950541,,,,,0.1705978387341593,,,,,,,,,,,,,,,,,
2017-09-01,242613061.49808043,210700240.61494586,891800000.0,323679.52742225054,1345436981.6404483,4738216.836190797,,,64811489.037470326,14258738.170000004,83808444.04366113,1429245425.6841094,0.2767917794610165,0.30962579,0.27514987,11.0,17.0,2.0,68.0,98.0,3.0,,,9023.0,245.0,9271.0,9369.0,,,0.19081855437128023,,,0.02507494435851163,,,0.722915224859578,0.06119127641062997,,,0.24916344795306236,0.5674040973339622,,,0.11726277943912164,,,,,,,,0.05082684366199665,,,,,,,,,0.01177981748618764,,0.0035630141256694455,,,,,,
2017-10-01,134010931.4098198,135072910.4462397,82500020.0,126955.94363781172,351710817.7996973,2296454.5382989617,4521000.0,,61626644.23026814,16421460.662052548,84865559.43061964,436576377.23031694,0.2852238578086278,0.31335346000000003,0.27876049999999997,9.0,12.0,3.0,26.0,50.0,2.0,1.0,,8417.0,259.0,8679.0,8729.0,0.03238679957848966,,0.08085368251018614,,,,,,0.6176842844256639,0.26907523348566015,,,0.5863041412096882,0.0020738142116285448,,,0.1478626249177848,,0.04364477923864454,,,,,,0.22011464042225376,,,,,,,,,,,,,,,,,
2017-11-01,536319909.934114,183154347.5831631,114000000.0,119257.53169122219,833593515.0489683,6589666.073765,,,68500971.87633462,16606964.468658311,91697602.41875793,925291117.4677262,0.28593668192946603,0.32,0.30102136,14.0,14.0,4.0,27.0,59.0,6.0,,,8633.0,426.0,9065.0,9124.0,,,0.029344020997997166,,,,0.04636233586883432,,0.8433749867159698,0.08091865641719866,,,0.2763867010442563,,0.036838547124300035,0.004065047417003625,0.6669622491033972,,,,,,,0.01574745531104305,,,,,,,,,,,,,,,,,,
2017-12-01,2224178698.752985,200592500.69298434,71082959.63660187,119257.53169122219,2495973416.6142626,7600138.246181277,,,68500971.87633462,19000210.98545818,95101321.10797408,2591074737.7222366,0.2826175276278777,0.32360374999999997,0.29398673,26.0,20.0,5.0,17.0,68.0,4.0,,,9033.0,488.0,9525.0,9593.0,,0.03239792841717178,0.07640014457130037,,,0.08149783683078173,0.034229683339784656,,0.566080629515412,0.2093937773255493,,,0.0326748875252131,,0.004524529864965187,0.013916574321941879,0.20869913531213755,,,,,,,,0.03853428421054256,,,,0.6721096083234167,,,,,0.01741499037890219,,0.012125990062880999,,,,,,
2018-01-01,521210951.12164336,226980990.16830188,,463217.2066636865,748655158.496609,9940538.427522128,,,74027352.56504247,22017032.385040253,105984923.37760484,854640081.8742138,0.25005135943669826,0.31495429,0.26872204,11.0,11.0,,100.0,122.0,5.0,,,9959.0,496.0,10460.0,10582.0,,0.04634554028058915,,,,0.08680999941529151,0.04479568164429283,,0.7135676804845853,0.10848109817524122,,,0.0727446899379049,,0.0007530808213293629,,0.42531902266637595,,,,,,,,0.2824053079985111,,,,0.1882702053323407,,,,,0.0075262490316707455,,,,,,,,
2018-02-01,1374083026.8173318,124277237.93883228,10198878.123406425,306991.2700665441,1508866134.149637,7883813.306852037,,,59257450.602361634,11058330.874054799,78199594.78326848,1587065728.9329054,0.26504893133539026,0.30943249,0.27215589,20.0,7.0,1.0,70.0,98.0,5.0,,,8325.0,255.0,8585.0,8683.0,,,,,,,,,1.0,,,,0.11231624038981168,,0.0839841419916195,,0.35749162182994254,,0.008441235825131477,0.001447212727492275,,,,,0.4341638182476825,,,,,,,,,,,,0.017215864362465607,0.005765579849401783,,,,
